instrument_id,price,is_buy,signal_mask,send_time_ns
8,151.80249,0,6,599031518670625
9,150.16846,1,4,599031518670666
1,153.25001,1,4,599031518670708
2,147.49742,0,4,599031518670750
4,146.50915,0,4,599031518670791
9,150.35029,1,4,599031518670875
2,147.38090,0,4,599031518670958
4,146.41790,0,4,599031518670958
5,154.39619,0,4,599031518671000
8,152.48986,1,4,599031518671083
1,151.76421,0,4,599031518671125
3,151.26994,0,4,599031518671166
4,145.95031,0,4,599031518671208
6,154.04109,0,4,599031518671250
7,148.97966,1,4,599031518671250
0,150.29671,0,4,599031518671333
1,151.53604,0,4,599031518671333
3,150.99704,0,4,599031518671375
4,145.28896,0,4,599031518671416
5,155.43352,1,4,599031518671458
7,149.19447,1,4,599031518674833
8,151.20388,0,6,599031518674875
9,149.93125,1,4,599031518674875
0,150.22934,0,4,599031518674916
6,155.03811,1,4,599031518675041
8,150.89534,0,6,599031518675083
0,149.46275,0,4,599031518675125
4,146.48205,1,4,599031518675208
5,154.65827,0,4,599031518675250
8,150.77629,0,6,599031518675333
9,149.54011,0,4,599031518675333
1,152.14538,0,4,599031518675375
3,150.55876,0,4,599031518675416
5,154.33792,0,4,599031518675500
6,154.38440,0,4,599031518675500
8,150.43777,0,6,599031518675541
9,148.85582,0,4,599031518675583
0,151.02140,1,4,599031518675625
1,151.47703,0,4,599031518675625
2,148.26557,1,4,599031518675666
4,145.35857,0,4,599031518675666
5,154.07971,0,4,599031518675708
7,148.49042,0,4,599031518675750
8,150.71471,1,2,599031518675791
0,151.18341,1,4,599031518675791
2,148.56311,1,4,599031518675833
6,155.26422,1,4,599031518675916
7,148.46084,0,4,599031518675916
8,150.67460,1,2,599031518675958
9,149.01622,1,4,599031518676000
0,151.29696,1,4,599031518676041
1,152.27798,1,4,599031518676041
4,146.08882,1,4,599031518676125
5,154.70188,1,4,599031518676166
6,155.68469,1,4,599031518676166
7,147.99599,0,4,599031518676208
0,151.37733,1,4,599031518676250
2,148.12657,0,4,599031518676291
4,146.62054,1,4,599031518676333
0,151.71516,1,4,599031518676416
1,151.65854,0,4,599031518676416
2,147.95564,0,4,599031518676458
3,150.29622,0,4,599031518676500
4,146.91823,1,4,599031518676500
7,148.53983,1,4,599031518676541
9,148.90626,1,4,599031518676583
0,152.10643,1,4,599031518676625
3,150.18775,0,4,599031518676666
4,147.16895,1,4,599031518676750
6,155.96064,1,4,599031518676791
9,150.07306,1,4,599031518676833
2,148.78028,1,4,599031518676916
3,150.07709,0,4,599031518676916
4,147.18479,1,4,599031518676958
6,156.20301,1,4,599031518677000
9,150.38745,1,4,599031518677041
1,151.85307,0,4,599031518677083
2,149.88778,1,4,599031518677083
5,154.72261,1,4,599031518677166
6,156.82377,1,4,599031518677208
7,148.91915,1,4,599031518677208
8,151.53368,1,4,599031518677250
9,150.46728,1,4,599031518677250
6,157.18310,1,4,599031518677375
7,149.62803,1,4,599031518677416
8,152.11769,1,4,599031518677458
1,153.15737,1,4,599031518677500
5,153.73315,0,4,599031518677583
7,149.74918,1,4,599031518677625
8,152.85074,1,4,599031518677625
1,153.28422,1,4,599031518677666
2,150.14344,1,4,599031518677708
6,156.82388,0,4,599031518677791
7,149.88377,1,4,599031518677833
8,152.90363,1,4,599031518677875
0,152.47047,0,4,599031518677916
1,153.38764,1,4,599031518677916
3,149.52092,0,4,599031518677958
4,147.76012,1,4,599031518678000
5,154.87695,1,4,599031518678000
8,153.95522,1,4,599031518678083
9,151.10328,0,4,599031518678125
3,149.42990,0,4,599031518678166
4,148.57090,1,4,599031518678208
5,155.24773,1,4,599031518678250
7,149.27494,0,4,599031518678291
8,154.38817,1,4,599031518678291
1,152.09633,0,4,599031518678375
2,149.68115,1,4,599031518678375
3,149.13053,0,4,599031518678416
4,148.87399,1,4,599031518678458
2,150.01894,1,4,599031518678583
4,149.81093,1,4,599031518678625
8,153.14553,0,4,599031518678666
1,153.30394,1,4,599031518678750
4,149.87856,1,4,599031518678791
7,149.41933,0,4,599031518678833
1,153.98068,1,4,599031518678916
2,148.91191,0,4,599031518678916
6,157.97628,1,4,599031518679000
7,148.28475,0,4,599031518679041
1,154.23281,1,4,599031518679083
2,148.83502,0,4,599031518679125
3,149.69373,1,4,599031518679166
6,158.01844,1,4,599031518679208
8,152.62750,0,4,599031518679250
9,151.60499,1,4,599031518679250
2,148.64959,0,4,599031518679291
3,150.08184,1,4,599031518679333
4,150.36756,0,6,599031518679375
5,154.22817,0,4,599031518679375
8,151.90776,0,4,599031518679458
9,152.15431,1,4,599031518679458
2,148.56216,0,4,599031518679500
5,153.22021,0,4,599031518679541
6,155.99520,0,4,599031518679583
9,152.39047,1,4,599031518679625
0,153.09992,0,4,599031518679666
3,149.00688,0,4,599031518679708
4,149.41636,0,4,599031518679750
5,152.96471,0,4,599031518679750
7,149.32889,1,4,599031518679791
9,152.40851,1,4,599031518679833
0,152.81587,0,4,599031518679875
6,157.53705,1,4,599031518679958
7,150.20208,1,4,599031518679958
4,149.73733,1,4,599031518680083
6,157.57664,1,4,599031518680125
7,150.25468,1,4,599031518680166
8,151.77472,1,4,599031518680166
9,151.53552,0,4,599031518680208
0,153.91469,1,4,599031518680208
2,150.37326,1,4,599031518680250
4,150.03728,1,4,599031518680291
6,157.81033,1,4,599031518680333
7,150.43856,1,4,599031518680333
8,152.12220,1,4,599031518680375
1,154.09223,1,4,599031518680416
2,150.98307,1,4,599031518680458
4,150.44011,1,4,599031518680500
5,153.13147,1,4,599031518680541
9,152.99667,1,4,599031518680625
0,153.59118,0,4,599031518680625
1,154.60443,1,4,599031518680666
2,151.06031,1,4,599031518680708
5,153.33613,1,4,599031518680750
6,157.33130,0,4,599031518680791
0,152.42225,0,4,599031518680875
5,153.96011,1,4,599031518680916
7,150.88809,1,4,599031518680958
8,152.56196,1,4,599031518681000
9,151.52339,0,4,599031518681000
4,150.28323,1,4,599031518681125
7,151.01939,1,4,599031518681166
8,152.87484,1,4,599031518681208
9,150.82665,0,4,599031518681250
2,151.44207,1,4,599031518681291
4,151.09276,1,4,599031518681333
5,153.23182,0,4,599031518681375
6,156.96314,0,4,599031518681375
7,151.05282,1,4,599031518682208
8,153.18110,1,4,599031518682250
5,152.65204,0,4,599031518682333
6,156.40262,0,4,599031518682375
0,153.10905,1,4,599031518682416
2,151.15879,0,4,599031518682500
3,148.47337,1,4,599031518682500
5,151.16677,0,4,599031518682541
9,150.97386,0,4,599031518682625
0,153.47467,1,4,599031518682625
2,150.66608,0,4,599031518682666
7,152.46881,1,4,599031518682750
5,151.47878,1,4,599031518682875
6,155.16369,0,4,599031518682916
8,152.44806,0,4,599031518682958
1,154.63678,0,4,599031518683000
2,151.43751,1,4,599031518683041
3,148.99092,1,4,599031518683041
4,151.98751,1,4,599031518683083
6,154.91476,0,4,599031518683125
8,152.27204,0,4,599031518683166
9,151.20342,0,4,599031518683208
1,154.29614,0,4,599031518683250
2,151.85927,1,4,599031518683250
4,152.53567,0,6,599031518683333
8,151.69240,0,4,599031518683375
1,153.66054,0,4,599031518683458
2,152.02066,1,4,599031518683500
3,148.32743,0,4,599031518683500
5,151.14290,1,4,599031518683541
8,151.51924,0,4,599031518683625
0,154.45822,1,4,599031518683625
1,153.16745,0,4,599031518683666
2,152.30144,1,4,599031518683708
5,151.25795,1,4,599031518683750
9,150.54959,0,4,599031518683833
0,154.46799,1,4,599031518683875
1,153.03903,0,4,599031518683875
5,151.49330,1,4,599031518683958
7,151.19675,0,4,599031518684000
9,150.31193,0,4,599031518684041
1,152.73865,0,4,599031518684083
4,151.34556,0,4,599031518684166
5,151.58302,1,4,599031518684166
6,155.38452,0,4,599031518684208
7,150.64593,0,4,599031518684208
8,151.89637,0,4,599031518684250
9,149.67890,0,4,599031518684250
2,153.49097,1,4,599031518684333
4,150.89456,0,4,599031518684333
5,152.21989,1,4,599031518684375
7,150.24751,0,4,599031518684375
9,149.67537,0,4,599031518684416
1,153.23753,1,4,599031518684458
2,153.97384,0,6,599031518684500
4,150.80509,0,4,599031518684541
9,149.62523,0,4,599031518684666
0,154.15663,0,4,599031518684666
3,150.03355,1,4,599031518684708
5,151.44101,0,4,599031518684750
6,153.62207,0,4,599031518684791
0,153.97505,0,4,599031518684875
1,152.95548,0,4,599031518684875
4,151.09796,1,4,599031518684958
9,150.29236,1,4,599031518685041
0,153.20417,0,4,599031518685083
1,152.89374,0,4,599031518685125
2,154.23744,0,6,599031518685125
3,149.47437,0,4,599031518685166
4,152.06027,1,4,599031518685208
5,151.99494,1,4,599031518685208
6,154.08170,1,4,599031518685250
8,152.56414,0,4,599031518685291
9,150.47873,1,4,599031518685333
0,152.52681,0,4,599031518685333
2,154.28562,0,6,599031518685416
4,152.66740,1,4,599031518685458
6,154.29849,1,4,599031518685500
9,151.08367,1,4,599031518685583
2,154.52640,0,6,599031518685625
4,153.29809,1,4,599031518685666
5,151.59740,0,4,599031518685708
7,150.07740,1,4,599031518685750
9,151.34531,1,4,599031518685791
4,153.64903,1,4,599031518685875
6,153.96560,0,4,599031518685916
7,150.65654,1,4,599031518685916
8,151.81452,0,4,599031518685958
9,151.62998,1,4,599031518685958
0,151.83624,0,4,599031518686000
2,153.70546,0,4,599031518686041
3,151.14394,1,4,599031518686083
5,152.29982,1,4,599031518686125
6,153.70509,0,4,599031518686125
7,150.83624,1,4,599031518686166
9,151.95933,1,4,599031518686208
2,153.38217,0,4,599031518686250
3,151.77462,1,4,599031518686291
5,152.35718,1,4,599031518686333
6,153.00349,0,4,599031518686375
7,150.88063,1,4,599031518686375
3,152.07242,1,4,599031518686500
4,153.16525,1,4,599031518686541
5,153.27293,1,4,599031518686541
6,152.50579,0,6,599031518686583
7,150.90962,1,4,599031518686625
8,151.13191,0,4,599031518686625
0,151.17514,0,4,599031518686666
2,153.81033,1,4,599031518686708
4,153.60524,1,4,599031518686750
6,152.09853,0,6,599031518686791
8,150.20884,0,4,599031518686833
0,150.66086,0,4,599031518686833
3,151.66612,0,4,599031518686916
4,153.76835,1,4,599031518686916
5,152.58617,0,4,599031518686958
6,151.99741,0,6,599031518686958
1,151.08655,0,4,599031518687083
3,151.13879,0,4,599031518687125
4,154.29173,1,4,599031518687125
9,151.95528,1,4,599031518687208
0,151.58257,1,4,599031518687250
1,150.99745,0,4,599031518687291
8,149.68540,0,4,599031518687416
0,152.21827,1,4,599031518687458
1,150.97674,0,4,599031518687500
2,152.08622,0,4,599031518687541
3,151.78042,1,4,599031518687541
6,151.94650,0,4,599031518687583
7,151.87447,1,4,599031518687625
8,149.68457,0,4,599031518687625
9,150.65416,0,4,599031518687666
0,152.37138,1,4,599031518687666
1,150.37245,0,4,599031518687708
2,151.21688,0,4,599031518687708
6,151.48017,0,6,599031518687791
7,152.59816,1,4,599031518687833
8,148.65903,0,6,599031518687833
3,150.45509,0,4,599031518687958
4,152.71598,0,4,599031518687958
6,150.65564,0,6,599031518688041
8,148.65140,0,6,599031518688083
9,151.39915,1,4,599031518688125
1,150.78842,1,4,599031518688208
6,150.51169,0,6,599031518688291
9,151.58604,1,4,599031518688333
0,152.84183,1,4,599031518688375
2,151.28351,0,4,599031518688416
4,153.83933,1,4,599031518688458
6,150.03193,0,6,599031518688500
8,149.26009,1,4,599031518688541
9,151.68158,1,4,599031518688583
0,152.99898,1,4,599031518688583
1,149.29618,1,6,599031518688625
3,151.08591,0,4,599031518688666
6,149.44408,0,6,599031518688708
7,151.28074,0,4,599031518688750
1,148.88343,1,6,599031518688833
2,152.05377,1,4,599031518688833
4,152.81342,0,4,599031518688916
6,149.15097,0,6,599031518688958
8,148.78919,0,4,599031518689000
1,148.35607,1,6,599031518689083
2,152.62141,1,4,599031518689125
3,151.49106,1,4,599031518689125
4,152.62667,0,4,599031518689166
5,152.45555,1,4,599031518689208
9,152.16116,1,4,599031518689250
1,148.04527,1,6,599031518689291
2,152.97549,1,4,599031518689333
3,151.91143,1,4,599031518689375
4,152.18977,0,4,599031518689375
5,152.95849,1,4,599031518689416
7,151.53550,0,4,599031518689458
1,148.37183,1,2,599031518689541
2,154.01870,1,4,599031518689541
6,149.88365,0,4,599031518689625
7,151.47258,0,4,599031518689625
8,148.94882,0,4,599031518689666
1,148.84070,1,4,599031518689708
5,152.11077,0,4,599031518689791
7,150.83945,0,4,599031518689791
1,148.96573,1,4,599031518689875
2,153.23834,0,4,599031518689916
3,151.73545,1,4,599031518689916
4,151.55103,0,4,599031518689958
6,150.87224,1,4,599031518690000
8,149.37891,1,4,599031518690041
9,150.93830,0,4,599031518690083
3,152.11868,1,4,599031518690166
6,151.39169,1,4,599031518690208
7,152.02486,1,4,599031518690208
8,149.50563,1,4,599031518690250
0,152.92692,0,4,599031518690250
3,152.59440,1,4,599031518690333
4,152.77358,1,4,599031518690375
5,151.29444,0,4,599031518690375
8,149.52666,1,4,599031518690458
0,152.69848,0,4,599031518690458
5,151.23974,0,4,599031518690541
7,150.91354,0,4,599031518690583
8,149.90572,1,4,599031518690625
0,151.64458,0,4,599031518690666
1,147.80630,0,4,599031518690666
4,152.59851,0,4,599031518690750
6,151.71331,1,4,599031518690791
7,150.74592,0,4,599031518690791
1,147.47758,1,6,599031518690875
2,153.92929,0,4,599031518690916
4,152.01106,0,4,599031518691000
7,150.50301,0,4,599031518691041
8,149.68335,0,4,599031518691083
9,151.03780,0,4,599031518691083
0,152.42023,1,4,599031518691125
1,147.31866,1,6,599031518691166
2,153.77406,0,4,599031518691208
7,150.12889,0,4,599031518691291
8,149.34212,0,4,599031518691333
0,153.11242,1,4,599031518691333
1,146.99589,1,6,599031518691375
2,153.53968,0,4,599031518691416
5,150.82894,1,4,599031518691458
8,148.88955,0,4,599031518691500
9,152.01195,1,4,599031518691541
0,153.28116,1,4,599031518691541
2,153.38721,0,4,599031518691625
4,152.10551,0,4,599031518691625
5,151.18749,1,4,599031518691666
1,147.79676,1,4,599031518691750
4,151.97580,0,4,599031518691791
5,151.66870,1,4,599031518691833
6,151.49678,1,4,599031518691875
7,149.95806,0,4,599031518691875
9,151.39562,0,4,599031518691916
1,147.87931,1,4,599031518691958
2,154.30128,1,4,599031518692000
5,151.81961,1,4,599031518692041
6,151.50051,1,4,599031518692041
8,148.10704,0,4,599031518692125
0,153.49753,1,4,599031518692125
1,148.91078,1,4,599031518692166
2,154.64492,1,4,599031518692208
3,151.94308,1,4,599031518692208
4,152.59087,1,4,599031518692250
5,151.98733,1,4,599031518692291
7,150.78712,1,4,599031518692291
8,147.74837,0,4,599031518692333
3,152.45562,1,4,599031518692375
5,152.45069,1,4,599031518692458
9,151.25348,0,4,599031518692541
1,148.65525,0,4,599031518692541
2,154.20201,0,4,599031518692583
5,152.53381,1,4,599031518692625
6,151.60531,1,4,599031518692666
8,149.27801,1,4,599031518692708
3,151.48399,0,4,599031518692750
7,150.57573,1,4,599031518693625
8,149.48410,1,4,599031518693625
0,151.54688,0,4,599031518693666
2,154.72020,1,4,599031518693708
3,151.24089,0,4,599031518693750
4,152.08447,0,4,599031518693750
6,150.94973,0,4,599031518693833
9,150.85634,0,4,599031518693875
2,154.80469,1,4,599031518693958
3,150.44287,0,4,599031518693958
6,150.56361,0,4,599031518694041
1,149.08750,1,4,599031518694125
3,150.10051,0,4,599031518694166
4,153.13522,1,4,599031518694208
5,152.06116,0,4,599031518694208
7,150.44014,1,4,599031518694250
9,151.15071,1,4,599031518694291
0,151.82478,0,4,599031518694291
1,150.20169,1,4,599031518694333
2,154.72958,0,4,599031518694333
3,149.91908,0,4,599031518694375
4,153.66519,1,4,599031518694416
5,152.01537,0,4,599031518694416
7,150.64482,1,4,599031518694458
1,151.07971,1,4,599031518694541
2,154.35695,0,4,599031518694541
5,151.69032,0,4,599031518694625
6,150.61108,0,4,599031518694625
8,150.31367,1,4,599031518694666
9,149.61535,0,4,599031518694708
1,151.14964,1,4,599031518694750
3,150.57651,1,4,599031518694791
6,150.34318,0,4,599031518694833
7,149.17306,0,4,599031518694875
8,150.39677,1,4,599031518694916
0,151.69865,0,4,599031518694916
1,151.17347,1,4,599031518694958
2,154.78413,1,4,599031518695000
3,150.70932,1,4,599031518695041
5,152.37345,1,4,599031518695083
9,150.20148,1,4,599031518695125
0,151.67318,0,4,599031518695166
1,151.44332,1,4,599031518695208
3,151.14075,1,4,599031518695250
4,152.17577,0,4,599031518695250
6,151.40654,1,4,599031518695291
9,151.02479,1,4,599031518695333
0,151.65930,0,4,599031518695375
1,151.61625,1,4,599031518695416
2,154.15140,0,4,599031518695458
3,151.81070,1,4,599031518695500
4,151.94051,0,4,599031518695500
6,151.85225,1,4,599031518695541
8,150.75107,1,4,599031518695583
1,151.79729,1,4,599031518695666
2,153.84512,0,4,599031518695666
5,152.41199,1,4,599031518695708
7,151.12217,1,4,599031518695750
1,152.08519,1,6,599031518695833
3,150.34261,0,4,599031518695875
4,152.29566,1,4,599031518695916
5,152.74087,1,4,599031518695916
6,150.92014,0,4,599031518695958
7,151.50948,1,4,599031518695958
8,150.14767,0,4,599031518696000
0,151.49496,0,4,599031518696041
2,154.97101,1,4,599031518696083
4,152.70080,1,4,599031518696125
8,149.69685,0,4,599031518696166
1,151.71627,0,4,599031518696208
5,151.80620,0,4,599031518696291
6,151.09734,1,4,599031518696291
8,149.28654,0,4,599031518696333
9,151.40174,1,4,599031518696375
0,152.43535,1,4,599031518696375
2,154.13556,0,4,599031518696416
3,150.16925,0,4,599031518696458
5,151.53247,0,4,599031518696500
6,151.56017,1,4,599031518696500
7,152.32791,1,4,599031518696541
8,149.26839,0,4,599031518696583
9,151.77961,1,4,599031518696583
3,149.97967,0,4,599031518696666
6,151.93935,1,4,599031518696750
0,151.81426,0,4,599031518696791
1,151.64295,0,4,599031518696791
3,149.50540,0,4,599031518696833
4,151.94279,0,4,599031518696875
5,152.30170,1,4,599031518696916
0,150.56722,0,4,599031518696958
4,151.69372,0,4,599031518697041
6,151.08120,0,4,599031518697083
0,150.51361,0,4,599031518697166
2,154.34529,1,4,599031518697208
5,151.58531,0,4,599031518697291
6,150.28961,0,4,599031518697291
8,150.92771,1,4,599031518697333
1,151.28899,0,4,599031518697416
4,152.21356,1,4,599031518697500
5,150.44885,0,4,599031518697500
7,151.97289,1,4,599031518697541
8,151.42441,1,4,599031518697583
9,152.63548,1,4,599031518697625
0,151.50788,1,4,599031518697625
2,154.08797,0,4,599031518697666
6,150.53341,1,4,599031518697750
8,151.61968,1,4,599031518697833
0,152.01883,1,4,599031518697833
4,151.05658,0,4,599031518697875
7,151.38228,0,4,599031518697916
8,152.19781,1,4,599031518697958
9,152.47660,0,4,599031518698000
3,149.99768,1,4,599031518698041
5,149.23831,0,4,599031518698083
6,149.94862,0,4,599031518698125
0,151.24109,0,4,599031518698208
1,152.52099,1,4,599031518698208
2,152.29433,0,4,599031518698250
3,150.32914,1,4,599031518698291
4,152.29269,1,4,599031518698291
6,149.24071,0,4,599031518698333
7,151.95419,1,4,599031518698333
0,151.23726,0,4,599031518698416
1,153.10522,1,4,599031518698416
4,152.36418,1,4,599031518698458
5,150.59553,1,4,599031518698500
6,148.91917,0,4,599031518698541
7,152.29859,1,4,599031518698541
8,153.07398,1,4,599031518698583
9,152.40622,0,4,599031518698583
1,153.50042,1,4,599031518698625
2,153.74589,1,4,599031518698666
5,151.26069,1,4,599031518698708
7,152.40644,1,4,599031518698750
3,151.14665,1,4,599031518698791
4,152.26366,0,4,599031518698833
7,152.82443,1,4,599031518698875
0,149.94320,0,4,599031518698958
1,152.33368,0,4,599031518698958
2,152.00764,0,4,599031518699000
4,150.81770,0,4,599031518699041
5,150.59788,0,4,599031518699083
7,153.43400,1,4,599031518699083
0,149.82340,0,4,599031518699166
2,151.28158,0,4,599031518699208
3,149.98302,0,4,599031518699208
6,149.25389,1,4,599031518699291
7,154.29397,1,4,599031518699291
0,149.37303,0,4,599031518699333
